Plot_ID;Genotype;Bloc;Location;Year;protein;tgw;kph;screenings;plot_lengt;plot_width;moisture;plot_yld;ave_moist;septoria1;septoria2;septoria3;mildew1;yld_ton_ha;mildew2;yelow_rst1;yelow_rst2;heading1;septoria4;brown_rst1;mildew3;yelow_rst3;lodging1;str_height;node_brek1;vigour;lodging2;hagberg;sprout_fld;mildew4;green_leaf;septoria5;fusarium1;heading2;ripen1;emergence;plant_coun;fusarium2;headng_old;flowerdate;lodging3;lodging4;fusar_fld;mildew_old;fusar_lab;shedding;sprout_lab;germin;yelow_rst4;yelow_rst5;nodorum;takeall;flowering;bydv;brown_rst2
KN_2012_3;KWS Croft;KN_2012_1;KN;2012;15,7;30,58;64,3;1,34;8,5;1,85;16,7;5,35;16,7;6;5;3,5;8;3,334;8;9;9;1;NA;NA;NA;NA;NA;NA;0,5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KN_2012_30;Gravitas;KN_2012_2;KN;2012;NA;NA;NA;NA;8,5;1,85;NA;4,05;17;NA;6,5;NA;NA;2,515;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KN_2012_31;Evolution;KN_2012_2;KN;2012;NA;NA;NA;NA;8,5;1,85;NA;4,7;17;NA;4;NA;NA;2,919;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KN_2012_32;Dunmore;KN_2012_2;KN;2012;NA;NA;NA;NA;8,5;1,85;NA;5,6;17,1;NA;5,5;NA;NA;3,473;6,5;NA;NA;0,5;NA;NA;NA;NA;NA;NA;0,5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KN_2012_33;Lion (Wheat);KN_2012_2;KN;2012;NA;NA;NA;NA;8,5;1,85;NA;4,95;16,9;NA;6;NA;NA;3,077;4;NA;NA;4;NA;NA;NA;NA;NA;NA;0,5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KN_2012_34;Kingdom;KN_2012_2;KN;2012;NA;NA;NA;NA;8,5;1,85;NA;4,5;16,9;NA;4,5;NA;NA;2,798;8;NA;NA;4;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KN_2012_35;NIC 07-4134B;KN_2012_2;KN;2012;NA;NA;NA;NA;8,5;1,85;NA;6,1;17,3;NA;5,5;NA;NA;3,774;6;NA;NA;2;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KN_2012_36;Avatar;KN_2012_2;KN;2012;NA;NA;NA;NA;8,5;1,85;NA;6,35;17,3;NA;5,5;NA;NA;3,929;6;NA;NA;0,5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KN_2012_4;SJ 08-53;KN_2012_1;KN;2012;15,3;28,94;61,4;0,76;8,5;1,85;16,9;4,85;16,9;5;4;2;9;3,015;8;9;6,5;4;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KN_2012_5;LGW 61 (INO 7138);KN_2012_1;KN;2012;15;28,98;62,5;1,32;8,5;1,85;17,2;6,3;17,2;6;5,5;4;7,5;3,903;6;9;9;2;NA;NA;NA;NA;NA;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KN_2012_6;Dunmore;KN_2012_1;KN;2012;14,2;28,68;62,3;2,84;8,5;1,85;17,1;6,35;17,1;6,5;6;3,5;7;3,938;6;9;6;0,5;NA;NA;NA;NA;NA;NA;2,5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KN_2012_7;Einstein;KN_2012_1;KN;2012;14,3;29,58;63,7;0,68;8,5;1,85;16,7;5,75;16,7;5;4;2;9;3,583;9;9;8;7;NA;NA;NA;NA;NA;NA;1,5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KN_2012_8;Evolution;KN_2012_1;KN;2012;14,7;27,68;60;1,38;8,5;1,85;17;5,6;17;4,5;4;3;9;3,477;9;9;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
KN_2012_9;Cordiale;KN_2012_1;KN;2012;16;27,02;66,4;2,04;8,5;1,85;17,2;3,75;17,2;5;3;1;8,5;2,323;7;9;8;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2012_1;Grafton;MK_2012_1;MK;2012;15,2;19,8;50,7;3,2;9,5;1,85;30;7,4;30;5;5;3;9;3,467;8;NA;NA;8;NA;9;7;NA;NA;NA;1;NA;NA;NA;NA;NA;0,5;NA;NA;9;NA;4;174;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2012_10;Dunmore;MK_2012_1;MK;2012;14,3;17,2;47,1;9,1;9,5;1,85;25,5;8,3;25,5;7;6,5;6,5;6;4,139;6;NA;NA;NA;NA;9;5;NA;NA;NA;2;NA;NA;NA;NA;NA;4;NA;NA;6;NA;8;170;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2012_11;Einstein;MK_2012_1;MK;2012;14,4;21,2;54,1;10,7;9,5;1,85;25,1;8,4;25,1;5;4;3;7,5;4,212;7;NA;NA;8;NA;9;8;NA;NA;NA;0,5;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;7;272;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2012_12;Kingdom;MK_2012_1;MK;2012;15,5;21,6;46,2;2,3;9,5;1,85;30,4;7,2;30,4;6;5,5;4;6;3,354;7;NA;NA;5;NA;9;6;NA;NA;NA;1;NA;NA;NA;NA;NA;1;NA;NA;9;NA;5;178;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2012_13;LGW 61 (INO 7138);MK_2012_1;MK;2012;15,1;19,8;45,2;3;9,5;1,85;20,4;8,2;20,4;6;5;6;6,5;4,369;6;NA;NA;3;NA;9;6;NA;NA;NA;3;NA;NA;NA;NA;NA;4,5;NA;NA;7;NA;6;260;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2012_14;Gravitas;MK_2012_1;MK;2012;16;14,5;45,6;19,9;9,5;1,85;23,3;6,9;23,3;7;6,5;4,5;8;3,543;7;NA;NA;NA;NA;9;7;NA;NA;NA;0,5;NA;NA;NA;NA;NA;1;NA;NA;6;NA;7;264;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2012_15;Evolution;MK_2012_1;MK;2012;16,2;15,4;42,5;7,8;9,5;1,85;23,4;6,7;23,4;5;5;4,5;7;3,435;7;NA;NA;1;NA;9;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;5;NA;8;172;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2012_16;NIC 07-4134B;MK_2012_1;MK;2012;15,2;21,2;46,1;4,2;9,5;1,85;27,2;8,6;27,2;6,5;7;6,5;6;4,191;5;NA;NA;1;NA;9;5;NA;NA;NA;4;NA;NA;NA;NA;NA;5;NA;NA;4;NA;8;282;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2012_17;Avatar;MK_2012_1;MK;2012;14,3;14,7;45,3;9,1;9,5;1,85;25,3;7,4;25,3;6;6;4,5;5,5;3,7;6;NA;NA;2;NA;9;5;NA;NA;NA;2;NA;NA;NA;NA;NA;3;NA;NA;5,5;NA;7,5;182;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2012_18;Cordiale;MK_2012_1;MK;2012;16,8;19;51,6;6,5;9,5;1,85;20,8;6,2;20,8;5;3;2;6;3,287;6;NA;NA;9;NA;9;5;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;3;240;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2012_19;Gravitas;MK_2012_2;MK;2012;NA;NA;NA;NA;9,5;1,85;NA;7,6;23,3;7;6,5;5;NA;3,902;NA;NA;NA;1;NA;NA;8;NA;NA;NA;1;NA;NA;NA;NA;NA;1;NA;NA;5,5;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2012_2;SJ 08-53;MK_2012_1;MK;2012;15;18,6;47,4;3,5;9,5;1,85;27,7;8,2;27,7;7;5;5;8;3,969;7;NA;NA;3;NA;9;8;NA;NA;NA;2;NA;NA;NA;NA;NA;3;NA;NA;8;NA;5;158;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2012_20;SY Epson;MK_2012_2;MK;2012;NA;NA;NA;NA;9,5;1,85;NA;10,2;24,1;7,5;7;7;NA;5,182;NA;NA;NA;5;NA;NA;8;NA;NA;NA;6;NA;NA;NA;NA;NA;4;NA;NA;9;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2012_21;LGW 61 (INO 7138);MK_2012_2;MK;2012;NA;NA;NA;NA;9,5;1,85;NA;8,7;20,4;6,5;5,5;6;NA;4,636;NA;NA;NA;4;NA;NA;8;NA;NA;NA;3;NA;NA;NA;NA;NA;4;NA;NA;7,5;NA;6,5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2012_22;NIC 07-4134B;MK_2012_2;MK;2012;NA;NA;NA;NA;9,5;1,85;NA;8,8;27,2;6;6,5;6,5;NA;4,288;NA;NA;NA;2;NA;NA;7;NA;NA;NA;4;NA;NA;NA;NA;NA;5;NA;NA;7,5;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2012_23;Cordiale;MK_2012_2;MK;2012;NA;NA;NA;NA;9,5;1,85;NA;6,9;20,8;4;4;2;NA;3,658;NA;NA;NA;9;NA;NA;7;NA;NA;NA;2;NA;NA;NA;NA;NA;0,5;NA;NA;9;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2012_24;KWS Lumos;MK_2012_2;MK;2012;NA;NA;NA;NA;9,5;1,85;NA;7,8;29,7;6,5;5,5;4;NA;3,671;NA;NA;NA;5;NA;NA;8;NA;NA;NA;1;NA;NA;NA;NA;NA;1,5;NA;NA;8,5;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2012_25;Dunmore;MK_2012_2;MK;2012;NA;NA;NA;NA;9,5;1,85;NA;9;25,5;6,5;6;6;NA;4,488;NA;NA;NA;NA;NA;NA;6,5;NA;NA;NA;3;NA;NA;NA;NA;NA;3,5;NA;NA;6;NA;8,5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2012_26;Stigg;MK_2012_2;MK;2012;NA;NA;NA;NA;9,5;1,85;NA;11,3;26,6;9;8;7;NA;5,552;NA;NA;NA;1;NA;NA;9;NA;NA;NA;8;NA;NA;NA;NA;NA;6;NA;NA;4,5;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2012_27;Evolution;MK_2012_2;MK;2012;NA;NA;NA;NA;9,5;1,85;NA;8,3;23,4;4;4,5;5;NA;4,256;NA;NA;NA;2;NA;NA;8;NA;NA;NA;1;NA;NA;NA;NA;NA;2;NA;NA;6;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2012_28;Einstein;MK_2012_2;MK;2012;NA;NA;NA;NA;9,5;1,85;NA;8,2;25,1;4;4,5;3;NA;4,111;NA;NA;NA;8,5;NA;NA;7;NA;NA;NA;1;NA;NA;NA;NA;NA;0,5;NA;NA;9;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2012_29;Avatar;MK_2012_2;MK;2012;NA;NA;NA;NA;9,5;1,85;NA;7,9;25,3;6;5,5;4,5;NA;3,95;NA;NA;NA;2;NA;NA;5;NA;NA;NA;2;NA;NA;NA;NA;NA;2,5;NA;NA;7;NA;7,5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2012_3;Lion (Wheat);MK_2012_1;MK;2012;13,5;17,4;47,3;6,9;9,5;1,85;24,2;8,6;24,2;7;5,5;5;5;4,364;3;NA;NA;5;NA;9;3;NA;NA;NA;1,5;NA;NA;NA;NA;NA;2;NA;NA;9;NA;7;254;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2012_30;SJ 08-53;MK_2012_2;MK;2012;NA;NA;NA;NA;9,5;1,85;NA;6,9;27,7;5;6;4,5;NA;3,339;NA;NA;NA;4;NA;NA;8;NA;NA;NA;2;NA;NA;NA;NA;NA;1;NA;NA;8;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2012_31;JB Diego;MK_2012_2;MK;2012;NA;NA;NA;NA;9,5;1,85;NA;8,8;28,6;5,5;5,5;4;NA;4,206;NA;NA;NA;4,5;NA;NA;6;NA;NA;NA;0,5;NA;NA;NA;NA;NA;1;NA;NA;9;NA;4,5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2012_32;Kingdom;MK_2012_2;MK;2012;NA;NA;NA;NA;9,5;1,85;NA;6,7;30,4;6;5,5;3,5;NA;3,122;NA;NA;NA;5;NA;NA;6;NA;NA;NA;2;NA;NA;NA;NA;NA;1;NA;NA;9;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2012_33;Lion (Wheat);MK_2012_2;MK;2012;NA;NA;NA;NA;9,5;1,85;NA;7,4;24,2;5,5;5,5;5;NA;3,755;NA;NA;NA;6;NA;NA;3;NA;NA;NA;2;NA;NA;NA;NA;NA;2;NA;NA;9;NA;7,5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2012_34;Ferrari;MK_2012_2;MK;2012;NA;NA;NA;NA;9,5;1,85;NA;12,4;28,3;7,5;8;7,5;NA;5,952;NA;NA;NA;NA;NA;NA;8;NA;NA;NA;7;NA;NA;NA;NA;NA;6,5;NA;NA;5;NA;8,5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2012_35;KWS Croft;MK_2012_2;MK;2012;NA;NA;NA;NA;9,5;1,85;NA;7,9;26,2;6;6;4;NA;3,903;NA;NA;NA;2;NA;NA;8;NA;NA;NA;2;NA;NA;NA;NA;NA;2;NA;NA;7;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2012_36;Grafton;MK_2012_2;MK;2012;NA;NA;NA;NA;9,5;1,85;NA;7,5;30;5;4,5;3;NA;3,514;NA;NA;NA;7;NA;NA;7;NA;NA;NA;1;NA;NA;NA;NA;NA;1;NA;NA;9;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2012_4;Ferrari;MK_2012_1;MK;2012;13,3;26,7;55;1,5;9,5;1,85;28,3;12,9;28,3;8;8;8;8;6,191;8;NA;NA;NA;NA;9;8;NA;NA;NA;5;NA;NA;NA;NA;NA;8;NA;NA;3;NA;8;172;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2012_5;KWS Croft;MK_2012_1;MK;2012;14,3;20,8;43;2,6;9,5;1,85;26,2;9;26,2;6;6;4;9;4,446;8;NA;NA;2;NA;9;9;NA;NA;NA;0,5;NA;NA;NA;NA;NA;2;NA;NA;7;NA;6;172;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2012_6;SY Epson;MK_2012_1;MK;2012;14,1;21,7;55,6;3;9,5;1,85;24,1;10,6;24,1;8;6,5;7;9;5,386;8;NA;NA;4;NA;9;8;NA;NA;NA;6,5;NA;NA;NA;NA;NA;3;NA;NA;9;NA;7;142;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2012_7;JB Diego;MK_2012_1;MK;2012;14,5;19,8;52,9;4;9,5;1,85;28,6;9,8;28,6;5,5;5,5;5;6;4,684;5;NA;NA;3;NA;6;6;NA;NA;NA;1;NA;NA;NA;NA;NA;3;NA;NA;8;NA;4;244;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2012_8;Stigg;MK_2012_1;MK;2012;14;25;48,7;1,8;9,5;1,85;26,6;9,9;26,6;8,5;7,5;7;9;4,864;9;NA;NA;NA;NA;4;8,5;NA;NA;NA;7;NA;NA;NA;NA;NA;5;NA;NA;3;NA;2;72;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
MK_2012_9;KWS Lumos;MK_2012_1;MK;2012;16;25,4;50,4;5,6;9,5;1,85;29,7;8,1;29,7;6;6;5;9;3,812;9;NA;NA;3;NA;9;8,5;NA;NA;NA;0,5;NA;NA;NA;NA;NA;1;NA;NA;9;NA;6;242;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BN_2013_1;Avatar;BN_2013_1;BN;2013;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BN_2013_10;SY Epson;BN_2013_1;BN;2013;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BN_2013_11;Monterey;BN_2013_1;BN;2013;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BN_2013_12;Cordiale;BN_2013_1;BN;2013;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BN_2013_13;Leeds;BN_2013_1;BN;2013;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BN_2013_14;Revelation;BN_2013_1;BN;2013;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BN_2013_15;Dunmore;BN_2013_1;BN;2013;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BN_2013_16;KWS W196;BN_2013_1;BN;2013;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BN_2013_17;KWS Croft;BN_2013_1;BN;2013;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BN_2013_18;Weaver;BN_2013_1;BN;2013;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BN_2013_19;Leeds;BN_2013_2;BN;2013;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BN_2013_2;SJ 8576003;BN_2013_1;BN;2013;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BN_2013_20;JB Diego;BN_2013_2;BN;2013;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BN_2013_21;Cordiale;BN_2013_2;BN;2013;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BN_2013_22;Lion (Wheat);BN_2013_2;BN;2013;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BN_2013_23;KWS W196;BN_2013_2;BN;2013;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BN_2013_24;Weaver;BN_2013_2;BN;2013;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BN_2013_25;Myriad;BN_2013_2;BN;2013;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BN_2013_26;Einstein;BN_2013_2;BN;2013;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BN_2013_27;KWS Croft;BN_2013_2;BN;2013;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
