Plot_ID;Genotype;Bloc;Location;Year;protein;tgw;kph;plot_lengt;plot_width;moisture;plot_yld;ave_moist;yld_ton_ha;str_height;screenings;septoria1;heading1;lodging1;mildew1;hagberg;ripen1;node_brek1;vigour;sprout_fld;lodging2;fusarium1;emergence;mildew2;yelow_rst1;septoria2;shedding;fusar_lab;septoria3;heading2;fusarium2;sprout_lab;yellowblot;green_leaf;water_abso;plant_coun;takeall;mnivale;germin;flowerdate;fusar_fld;ripen2;node_brek2;yelow_rst2;flowering;growthstge;brown_rst1;bydv;sprout_fl2
BN_2014_51;Einstein;BN_2014_3;BN;2014;NA;NA;NA;21;1,85;NA;45,8;16,47;11,585;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BN_2014_52;Cordiale;BN_2014_3;BN;2014;NA;NA;NA;21;1,85;NA;43,6;16,34;11,046;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BN_2014_53;KWS Leon;BN_2014_3;BN;2014;NA;NA;NA;21;1,85;NA;45,6;16,71;11,501;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BN_2014_54;SY Epson;BN_2014_3;BN;2014;NA;NA;NA;21;1,85;NA;44,8;16,37;11,346;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BN_2014_55;Leeds;BN_2014_4;BN;2014;NA;NA;NA;21;1,85;NA;43,8;16,54;11,07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BN_2014_56;KWS Leon;BN_2014_4;BN;2014;NA;NA;NA;21;1,85;NA;44,6;16,71;11,249;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BN_2014_57;KWS Lumos;BN_2014_4;BN;2014;NA;NA;NA;21;1,85;NA;47;16,21;11,926;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BN_2014_58;Garrus;BN_2014_4;BN;2014;NA;NA;NA;21;1,85;NA;47,4;16,4;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BN_2014_59;Avatar;BN_2014_4;BN;2014;NA;NA;NA;21;1,85;NA;45;16,63;11,361;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BN_2014_6;SY Epson;BN_2014_1;BN;2014;8,66;50,52;76,6;21;1,85;16,58;44;16,37;11,143;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BN_2014_60;Rockefeller;BN_2014_4;BN;2014;NA;NA;NA;21;1,85;NA;46,8;16,8;11,791;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BN_2014_61;KWS Lili;BN_2014_4;BN;2014;NA;NA;NA;21;1,85;NA;45,2;16,79;11,389;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BN_2014_62;Tentation;BN_2014_4;BN;2014;NA;NA;NA;21;1,85;NA;42,8;16,5;10,822;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BN_2014_63;Britannia;BN_2014_4;BN;2014;NA;NA;NA;21;1,85;NA;44,6;16,31;11,303;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BN_2014_64;Evolution;BN_2014_4;BN;2014;NA;NA;NA;21;1,85;NA;40,8;16,37;10,333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BN_2014_65;Monterey;BN_2014_4;BN;2014;NA;NA;NA;21;1,85;NA;50,2;16,57;12,683;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BN_2014_66;Einstein;BN_2014_4;BN;2014;NA;NA;NA;21;1,85;NA;42,8;16,47;10,826;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BN_2014_67;SY Epson;BN_2014_4;BN;2014;NA;NA;NA;21;1,85;NA;42,6;16,37;10,789;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BN_2014_68;Weaver;BN_2014_4;BN;2014;NA;NA;NA;21;1,85;NA;47,8;16,43;12,097;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BN_2014_69;Cordiale;BN_2014_4;BN;2014;NA;NA;NA;21;1,85;NA;40;16,34;10,134;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BN_2014_7;Einstein;BN_2014_1;BN;2014;8,73;54,57;76,6;21;1,85;16,7;44,6;16,47;11,282;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BN_2014_70;JB Diego;BN_2014_4;BN;2014;NA;NA;NA;21;1,85;NA;41,8;16,48;10,572;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BN_2014_71;Dunmore;BN_2014_4;BN;2014;NA;NA;NA;21;1,85;NA;39,2;16,17;9,951;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BN_2014_72;LG  W68;BN_2014_4;BN;2014;NA;NA;NA;21;1,85;NA;46,8;16,62;11,817;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BN_2014_8;Rockefeller;BN_2014_1;BN;2014;9,29;48,19;78,3;21;1,85;16,96;45,6;16,8;11,489;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BN_2014_9;JB Diego;BN_2014_1;BN;2014;8,78;51,58;77,5;21;1,85;16,59;43,6;16,48;11,027;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2014_1;KWS Lumos;CK_2014_1;CK;2014;11,1;40;78,7;17;1,85;18,8;37,32;18,8;11,336;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2014_10;KWS Leon;CK_2014_1;CK;2014;10,5;44,5;77,1;17;1,85;21,4;43,7;21,4;12,849;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2014_11;JB Diego;CK_2014_1;CK;2014;10,2;46;79,1;17;1,85;19;41,1;19;12,453;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2014_12;Britannia;CK_2014_1;CK;2014;11,2;44,7;76,6;17;1,85;19,7;41,46;19,7;12,454;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2014_13;LG  W68;CK_2014_1;CK;2014;9,7;48,3;75;17;1,85;24;44,46;24;12,64;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2014_14;Avatar;CK_2014_1;CK;2014;10,7;45,5;78,4;17;1,85;20,7;45,89;20,7;13,613;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2014_15;KWS Lili;CK_2014_1;CK;2014;10,2;41,4;76,4;17;1,85;22,4;49,3;22,4;14,311;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2014_16;Tentation;CK_2014_1;CK;2014;11,6;48,2;76,8;17;1,85;19,4;42,04;19,4;12,675;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2014_17;Leeds;CK_2014_1;CK;2014;10,6;41,5;77,4;17;1,85;21,7;45,63;21,7;13,365;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2014_18;SY Epson;CK_2014_1;CK;2014;11,4;46,3;77,8;17;1,85;19;40,6;19;12,302;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2014_19;Leeds;CK_2014_2;CK;2014;NA;NA;NA;17;1,85;NA;44,8;21,7;13,122;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2014_2;Weaver;CK_2014_1;CK;2014;10,1;46,6;77,2;17;1,85;18,9;43,01;18,9;13,048;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2014_20;Tentation;CK_2014_2;CK;2014;NA;NA;NA;17;1,85;NA;42,04;19,4;12,675;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2014_21;KWS Lumos;CK_2014_2;CK;2014;NA;NA;NA;17;1,85;NA;40,63;18,8;12,341;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2014_22;Evolution;CK_2014_2;CK;2014;NA;NA;NA;17;1,85;NA;43,66;19,8;13,098;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2014_23;KWS Lili;CK_2014_2;CK;2014;NA;NA;NA;17;1,85;NA;45,73;22,4;13,275;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2014_24;Einstein;CK_2014_2;CK;2014;NA;NA;NA;17;1,85;NA;39,01;18,6;11,878;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2014_25;Monterey;CK_2014_2;CK;2014;NA;NA;NA;17;1,85;NA;43,08;19,9;12,908;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2014_26;Avatar;CK_2014_2;CK;2014;NA;NA;NA;17;1,85;NA;46,11;20,7;13,678;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2014_27;Cordiale;CK_2014_2;CK;2014;NA;NA;NA;17;1,85;NA;37,38;18;11,466;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2014_28;KWS Leon;CK_2014_2;CK;2014;NA;NA;NA;17;1,85;NA;44,3;21,4;13,025;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2014_29;Rockefeller;CK_2014_2;CK;2014;NA;NA;NA;17;1,85;NA;44,24;22,9;12,759;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2014_3;Dunmore;CK_2014_1;CK;2014;11;43,2;77,1;17;1,85;19;41,8;19;12,665;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2014_30;Britannia;CK_2014_2;CK;2014;NA;NA;NA;17;1,85;NA;41,37;19,7;12,427;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2014_31;Weaver;CK_2014_2;CK;2014;NA;NA;NA;17;1,85;NA;42,23;18,9;12,812;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2014_32;Dunmore;CK_2014_2;CK;2014;NA;NA;NA;17;1,85;NA;42,06;19;12,744;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2014_33;SY Epson;CK_2014_2;CK;2014;NA;NA;NA;17;1,85;NA;41,28;19;12,508;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2014_34;Garrus;CK_2014_2;CK;2014;NA;NA;NA;17;1,85;NA;46,14;20;13,808;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2014_35;LG  W68;CK_2014_2;CK;2014;NA;NA;NA;17;1,85;NA;46,05;24;13,092;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2014_36;JB Diego;CK_2014_2;CK;2014;NA;NA;NA;17;1,85;NA;40,77;19;12,353;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2014_37;LG  W68;CK_2014_3;CK;2014;NA;NA;NA;17;1,85;NA;40,85;24;11,614;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2014_38;KWS Lili;CK_2014_3;CK;2014;NA;NA;NA;17;1,85;NA;47,41;22,4;13,762;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2014_39;KWS Lumos;CK_2014_3;CK;2014;NA;NA;NA;17;1,85;NA;44,31;18,8;13,459;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2014_4;Einstein;CK_2014_1;CK;2014;11,4;45,6;78,2;17;1,85;18,6;37,86;18,6;11,528;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2014_40;Einstein;CK_2014_3;CK;2014;NA;NA;NA;17;1,85;NA;41,56;18,6;12,655;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2014_41;Evolution;CK_2014_3;CK;2014;NA;NA;NA;17;1,85;NA;45,64;19,8;13,692;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2014_42;Leeds;CK_2014_3;CK;2014;NA;NA;NA;17;1,85;NA;45,73;21,7;13,394;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2014_43;Rockefeller;CK_2014_3;CK;2014;NA;NA;NA;17;1,85;NA;45,11;22,9;13,01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2014_44;Dunmore;CK_2014_3;CK;2014;NA;NA;NA;17;1,85;NA;41,36;19;12,532;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2014_45;Garrus;CK_2014_3;CK;2014;NA;NA;NA;17;1,85;NA;46,22;20;13,832;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2014_46;Cordiale;CK_2014_3;CK;2014;NA;NA;NA;17;1,85;NA;39,6;18;12,147;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2014_47;JB Diego;CK_2014_3;CK;2014;NA;NA;NA;17;1,85;NA;42,7;19;12,938;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2014_48;KWS Leon;CK_2014_3;CK;2014;NA;NA;NA;17;1,85;NA;45,87;21,4;13,487;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2014_49;Monterey;CK_2014_3;CK;2014;NA;NA;NA;17;1,85;NA;45,32;19,9;13,579;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2014_5;Rockefeller;CK_2014_1;CK;2014;10,3;42,3;76,8;17;1,85;22,9;41,36;22,9;11,929;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2014_50;SY Epson;CK_2014_3;CK;2014;NA;NA;NA;17;1,85;NA;42,15;19;12,772;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2014_51;Britannia;CK_2014_3;CK;2014;NA;NA;NA;17;1,85;NA;43,33;19,7;13,016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2014_52;Avatar;CK_2014_3;CK;2014;NA;NA;NA;17;1,85;NA;46,59;20,7;13,821;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2014_53;Tentation;CK_2014_3;CK;2014;NA;NA;NA;17;1,85;NA;40,5;19,4;12,211;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2014_54;Weaver;CK_2014_3;CK;2014;NA;NA;NA;17;1,85;NA;44,22;18,9;13,415;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CK_2014_55;LG  W68;CK_2014_4;CK;2014;NA;NA;NA;17;1,85;NA;42,6;24;12,111;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
